SetID,Number,Variant,Theme,SubTheme,Year,SetName,Minifigs,Pieces,UKPrice,USPrice,CAPrice,Image,ImageFilename,InstructionsAvailable,EAN,UPC
3751,"6983","1","Space","Ice Planet 2002","1993","Ice Station Odyssey",3,343,,60,,"True","6983-1","False","",""
3752,"6984","1","Space","Space Police 2","1992","Galactic Mediator",3,406,,60,,"True","6984-1","False","","042884069841"
3753,"6985","1","Space","Classic","1986","Cosmic Fleet Voyager",4,413,,,,"True","6985-1","False","",""
3754,"6986","1","Space","Space Police","1989","Mission Commander",3,478,,50,,"True","6986-1","False","",""
3755,"6987","1","Space","Blacktron","1988","Message Intercept Base",5,569,,,,"True","6987-1","False","",""
3756,"6988","1","Space","Blacktron 2","1991","Alpha Centauri Outpost",5,406,,80,,"True","6988-1","False","",""
3757,"6989","1","Space","M-Tron","1990","Mega Core Magnetizer",3,503,,60,,"True","6989-1","False","","042884069896"
3758,"6990","1","Space","Futuron","1987","Monorail Transport System",5,731,,,,"True","6990-1","False","",""
3759,"6991","1","Space","Unitron","1994","Monorail Transport Base",4,573,,178,,"True","6991-1","False","",""
3760,"6999","1","Space","UFO","1997","Cyber Saucer",1,114,,20,,"True","6999-1","False","",""
3762,"7000","1","Dinosaurs","","2001","Baby Ankylosaurus",,37,2.99,3,,"True","7000-1","True","",""
3763,"7001","1","Dinosaurs","","2001","Baby Iguanodon",,23,2.99,3,,"True","7001-1","True","",""
3764,"7002","1","Dinosaurs","","2001","Baby Brachiosaurus",,31,2.99,3,,"True","7002-1","True","",""
3765,"7003","1","Dinosaurs","","2001","Baby Dimetrodon",,20,2.99,3,,"True","7003-1","True","",""
5872,"7009","1","Castle","Fantasy Era","2007","The Final Joust",2,62,5.99,7.99,,"True","7009-1","True","","673419094313"
4714,"7015","1","Vikings","","2005","Viking Warrior challenges the Fenris Wolf",1,76,3.99,5,,"True","7015-1","True","5702014460096","673419066532"
4715,"7016","1","Vikings","","2005","Viking Boat against the Wyvern Dragon",2,112,5.99,10,,"True","7016-1","True","5702014450776","673419066556"
4716,"7017","1","Vikings","","2005","Viking Catapult versus the Nidhogg Dragon ",2,225,12.99,20,,"True","7017-1","True","5702014450783","673419066563"
4717,"7018","1","Vikings","","2005","Viking Ship challenges the Midgard Serpent ",6,578,34.99,50,,"True","7018-1","True","5702014450790","673419066570"
4718,"7019","1","Vikings","","2005","Viking Fortress against the Fafnir Dragon",6,1019,49.99,70,,"True","7019-1","True","","673419066587"
5357,"7020","1","Vikings","","2006","Army of Vikings with Heavy Artillery Wagon",7,312,17.99,30,,"True","7020-1","True","5702014470026","673419080071"
5356,"7021","1","Vikings","","2006","Viking Double Catapault versus the Armoured Ofnir Dragon",3,505,24.99,39.99,,"True","7021-1","True","5702014470033",""
5936,"7029","1","Castle","Fantasy Era","2007","Skeleton Ship Attack",7,628,49.99,69.99,,"True","7029-1","True","","673419094436"
3766,"7030","1","World City","Police and Rescue","2003","Squad Car",1,52,2.99,4,,"True","7030-1","True","",""
3767,"7031","1","World City","Police and Rescue","2003","Helicopter",1,88,7.99,10,,"True","7031-1","True","",""
3768,"7032","1","World City","Police and Rescue","2003","Police 4WD and Undercover Van",2,154,9.99,15,,"True","7032-1","True","",""
3769,"7033","1","World City","Police and Rescue","2003","Armoured Car Action",2,181,14.99,20,,"True","7033-1","True","",""
3770,"7034","1","World City","Police and Rescue","2003","Surveillance Truck",2,261,24.99,30,,"True","7034-1","True","5702014264625",""
3771,"7035","1","World City","Police and Rescue","2003","Police HQ",4,422,39.99,50,,"True","7035-1","True","",""
6086,"7036","1","Castle","Fantasy Era","2007","Dwarves' Mine",7,575,41.09,59.99,,"True","7036-1","True","","673419095358"
6209,"7037","1","Castle","Fantasy Era","2008","Tower Raid",5,364,26.45,29.99,,"True","7037-1","True","5702014515925","673419101615"
6221,"7038","1","Castle","Fantasy Era","2008","Troll Assault Wagon",4,161,13.69,19.99,,"True","7038-1","True","5702014515932","673419101622"
6210,"7040","1","Castle","Fantasy Era","2008","Dwarves' Mine Defender",3,86,6.85,9.99,,"True","7040-1","True","5702014516014","673419101639"
6365,"7041","1","Castle","Fantasy Era","2008","Troll Battle Wheel",6,508,29.35,39.99,,"True","7041-1","True","","673419101653"
3772,"7042","1","World City","Police and Rescue","2004","Dune Patrol",1,36,2.99,4,,"True","7042-1","True","","673419031806"
3773,"7043","1","World City","Police and Rescue","2004","Firefighter",1,69,5.99,8,,"True","7043-1","True","","673419031790"
3774,"7044","1","World City","Police and Rescue","2004","Rescue Chopper",2,205,14.99,20,,"True","7044-1","True","5702014355354","673419031813"
3775,"7045","1","World City","Police and Rescue","2004","Hovercraft Hideout",2,274,24.99,30,,"True","7045-1","True","5702014354913","673419031776"
3776,"7046","1","World City","Police and Rescue","2004","Fire Command Craft",3,269,24.99,30,,"True","7046-1","True","5702014355361","673419031820"
3777,"7047","1","World City","Police and Rescue","2004","Coast Watch HQ",4,367,39.99,50,,"True","7047-1","True","5702014354937","673419031783"
6211,"7048","1","Castle","Fantasy Era","2008","Troll Warship",9,493,48.95,79.99,,"True","7048-1","True","","673419101646"
8572,"7049","1","Space","Alien Conquest","2011","Alien Striker",2,42,3.99,4.99,6.99,"True","7049-1","True","","673419145732"
8573,"7050","1","Space","Alien Conquest","2011","Alien Defender",2,105,8.99,9.99,12.99,"True","7050-1","True","5702014736818","673419145763"
8574,"7051","1","Space","Alien Conquest","2011","Tripod Invader",2,165,18.99,19.99,24.99,"True","7051-1","True","5702014736825","673419145770"
8575,"7052","1","Space","Alien Conquest","2011","UFO Abduction",3,211,25.99,29.99,39.99,"True","7052-1","True","5702014736832","673419145787"
8576,"7065","1","Space","Alien Conquest","2011","Alien Mothership",2,416,49.99,59.99,74.99,"True","7065-1","True","5702014736849","673419145794"
8577,"7066","1","Space","Alien Conquest","2011","Earth Defense HQ",5,875,76.99,89.99,119.99,"True","7066-1","True","","673419145800"
8578,"7067","1","Space","Alien Conquest","2011","Jet-Copter Encounter",3,375,30.99,39.99,49.99,"True","7067-1","True","5702014763968","673419151740"
3778,"7070","1","4 Juniors","Pirates","2004","Catapult Raft",1,22,3.99,5,,"True","7070-1","True","","673419031899"
3779,"7071","1","4 Juniors","Pirates","2004","Treasure Island",2,24,6.99,8,,"True","7071-1","True","",""
3780,"7072","1","4 Juniors","Pirates","2004","Captain Kragg's Pirate Boat",1,36,9.99,13,,"True","7072-1","True","","673419032216"
3781,"7073","1","4 Juniors","Pirates","2004","Pirate Dock",2,61,14.99,20,,"True","7073-1","True","",""
3782,"7074","1","4 Juniors","Pirates","2004","Skull Island",3,76,24.99,30,,"True","7074-1","True","","673419032230"
3783,"7075","1","4 Juniors","Pirates","2004","Captain Redbeard's Pirate Ship",4,131,49.99,40,,"True","7075-1","True","","673419032247"
6911,"7078","1","Castle","Fantasy Era","2009","King's Battle Chariot",4,103,13.99,19.99,,"True","7078-1","True","","673419111409"
6912,"7079","1","Castle","Fantasy Era","2009","Drawbridge Defense",7,335,26.99,39.99,,"True","7079-1","True","","673419111416"
3784,"7080","1","4 Juniors","Pirates","2004","Scurvy Dog and Crocodile",1,4,2.49,,,"True","7080-1","False","",""
3785,"7081","1","4 Juniors","Pirates","2004","Harry Hardtack and Monkey",1,9,2.49,,,"True","7081-1","False","",""
3786,"7082","1","4 Juniors","Pirates","2004","Cannonball Jimmy and Shark",1,4,2.49,,,"True","7082-1","False","",""
5789,"7090","1","Castle","Fantasy Era","2007","Crossbow Attack",3,54,3.99,5.99,,"True","7090-1","True","5702014499614","673419091381"
5790,"7091","1","Castle","Fantasy Era","2007","Knight's Catapult Defense",4,123,6.99,9.99,,"True","7091-1","True","","673419091374"
5791,"7092","1","Castle","Fantasy Era","2007","Skeletons' Prison Carriage",5,193,14.99,19.99,,"True","7092-1","True","","673419091367"
5792,"7093","1","Castle","Fantasy Era","2007","Skeleton Tower",5,398,39.99,49.99,,"True","7093-1","True","","673419091350"
5767,"7094","1","Castle","Fantasy Era","2007","King's Castle Siege",10,973,73.39,99.99,,"True","7094-1","True","5702014499577","673419091343"
6913,"7097","1","Castle","Fantasy Era","2009","Trolls' Mountain Fortress",10,844,74.99,99.99,,"True","7097-1","True","","673419111423"
3788,"7099","1","4 Juniors","Accessories","2004","Accessory Motor",,1,,,,"True","7099-1","False","",""
3791,"7101","1","Star Wars","Episode I","1999","Lightsaber Duel",2,52,,6,,"True","7101-1","True","","042884071011"
3792,"7103","1","Star Wars","Episode II","2002","Jedi Duel",2,82,8.99,10,,"True","7103-1","True","","673419010269"
3793,"7104","1","Star Wars","Episode IV-VI","2000","Desert Skiff",2,55,,6,,"True","7104-1","True","","042884071042"
3794,"7106","1","Star Wars","Episode IV-VI","2001","Droid Escape",2,45,,6,,"True","7106-1","True","","042884071066"
3795,"7110","1","Star Wars","Episode IV-VI","1999","Landspeeder",2,49,,6,,"True","7110-1","True","","042884071103"
3796,"7111","1","Star Wars","Episode I","1999","Droid Fighter",,62,,6,,"True","7111-1","True","",""
3797,"7113","1","Star Wars","Episode II","2002","Tusken Raider Encounter",3,93,8.99,10,,"True","7113-1","True","","673419010276"
3798,"7115","1","Star Wars","Episode I","2000","Gungan Patrol",2,77,,10,,"True","7115-1","True","","042884071158"
7288,"7116","1","Bionicle","Stars","2010","Tahu",,19,6.99,7.99,10.99,"True","7116-1","True","5702014600515","673419130325"
7289,"7117","1","Bionicle","Stars","2010","Gresh",,19,6.99,7.99,10.99,"True","7117-1","True","","673419130349"
3799,"7119","1","Star Wars","Episode IV-VI","2002","Twin-Pod Cloud Car",1,118,8.99,10,,"True","7119-1","True","","673419010207"
3800,"7121","1","Star Wars","Episode I","1999","Naboo Swamp",4,82,,10,,"True","7121-1","True","","042884071219"
3801,"7124","1","Star Wars","Episode I","2000","Flash Speeder",1,106,,10,,"True","7124-1","True","",""
3802,"7126","1","Star Wars","Episode I","2001","Battle Droid Carrier",7,133,,10,,"True","7126-1","True","","042884071264"
3803,"7127","1","Star Wars","Episode IV-VI","2001","Imperial AT-ST",1,107,8.99,10,,"True","7127-1","True","","042884071271"
3804,"7128","1","Star Wars","Episode IV-VI","1999","Speeder Bikes",3,93,,10,,"True","7128-1","True","","042884071288"
3805,"7130","1","Star Wars","Episode IV-VI","1999","Snowspeeder",3,215,,20,,"True","7130-1","True","","042884071301"
3806,"7131","1","Star Wars","Episode I","1999","Anakin's Podracer",3,136,,15,,"True","7131-1","True","","042884071318"
3807,"7133","1","Star Wars","Episode II","2002","Bounty Hunter Pursuit",3,259,27.99,30,,"True","7133-1","True","","673419010283"
3808,"7134","1","Star Wars","Episode IV-VI","2000","A-wing Fighter",2,125,,15,,"True","7134-1","True","5702012006470","042884071349"
7290,"7135","1","Bionicle","Stars","2010","Takanuva",,21,6.99,7.99,10.99,"True","7135-1","True","","673419130356"
7291,"7136","1","Bionicle","Stars","2010","Skrall",,21,6.99,7.99,10.99,"True","7136-1","True","5702014601987","673419130363"
7545,"7137","1","Bionicle","Stars","2010","Piraka",,15,6.99,7.99,10.99,"True","7137-1","True","","673419130370"
7546,"7138","1","Bionicle","Stars","2010","Rahkshi",,18,6.99,7.99,10.99,"True","7138-1","True","","673419130387"
3809,"7139","1","Star Wars","Episode IV-VI","2002","Ewok Attack",4,121,10.99,13,,"True","7139-1","True","","673419010214"
3810,"7140","1","Star Wars","Episode IV-VI","1999","X-wing Fighter",4,266,,30,,"True","7140-1","True","","042884071400"
3811,"7141","1","Star Wars","Episode I","1999","Naboo Fighter",4,179,,20,,"True","7141-1","True","","042884071417"
3812,"7142","1","Star Wars","Episode IV-VI","2002","X-wing Fighter",4,267,,30,,"True","7142-1","True","",""
3813,"7143","1","Star Wars","Episode II","2002","Jedi Starfighter",1,139,17.99,20,,"True","7143-1","True","","673419010290"
3814,"7144","1","Star Wars","Episode IV-VI","2000","Slave I",1,166,,20,,"True","7144-1","True","","042884071448"
7650,"7145","1","HERO Factory","","2010","Von Nebula",,156,14.99,19.99,26.99,"True","7145-1","True","","673419130394"
3815,"7146","1","Star Wars","Episode IV-VI","2001","TIE Fighter",2,171,17.99,20,,"True","7146-1","True","","042884071462"
7651,"7147","1","HERO Factory","","2010","XPlode",,45,9.99,12.99,17.99,"True","7147-1","True","","673419130417"
7652,"7148","1","HERO Factory","","2010","Meltdown",,50,9.99,12.99,17.99,"True","7148-1","True","","673419130424"
3817,"7150","1","Star Wars","Episode IV-VI","1999","TIE Fighter & Y-wing",3,409,,50,,"True","7150-1","True","5702012002687","042884071509"
3818,"7151","1","Star Wars","Episode I","1999","Sith Infiltrator",1,244,,30,,"True","7151-1","True","",""
3819,"7152","1","Star Wars","Episode IV-VI","2002","TIE Fighter & Y-wing",3,410,,50,,"True","7152-1","True","","042884071516"
3820,"7153","1","Star Wars","Episode II","2002","Jango Fett's Slave I",2,360,44.99,50,,"True","7153-1","True","","673419010306"
3821,"7155","1","Star Wars","Episode I","2000","Trade Federation AAT",2,158,,20,,"True","7155-1","True","",""
7653,"7156","1","HERO Factory","","2010","Corroder",,40,9.99,12.99,17.99,"True","7156-1","True","","673419130431"
7654,"7157","1","HERO Factory","","2010","Thunder",,47,9.99,12.99,17.99,"True","7157-1","True","","673419130448"
7734,"7158","1","HERO Factory","","2010","Furno Bike",,165,19.99,29.99,39.99,"True","7158-1","True","","673419130455"
3822,"7159","1","Star Wars","Episode I","2000","Star Wars Bucket",3,292,,25,,"True","7159-1","True","",""
7735,"7160","1","HERO Factory","","2010","Drop Ship",,390,34.99,49.99,69.99,"True","7160-1","True","","673419130691"
3823,"7161","1","Star Wars","Episode I","1999","Gungan Sub",3,379,,50,,"True","7161-1","True","","042884071615"
7655,"7162","1","HERO Factory","","2010","Rotor",,145,14.99,19.99,26.99,"True","7162-1","True","","673419130707"
3824,"7163","1","Star Wars","Episode II","2002","Republic Gunship",8,693,79.99,90,,"True","7163-1","True","","673419010313"
7656,"7164","1","HERO Factory","","2010","Preston Stormer",,17,7.99,7.99,10.99,"True","7164-1","True","","673419130714"
7657,"7165","1","HERO Factory","","2010","Natalie Breez",,19,7.99,7.99,10.99,"True","7165-1","True","","673419130721"
3825,"7166","1","Star Wars","Episode IV-VI","2001","Imperial Shuttle",4,238,27.99,35,,"True","7166-1","True","","042884071660"
7658,"7167","1","HERO Factory","","2010","William Furno",,19,7.99,7.99,10.99,"True","7167-1","True","","673419130738"
7659,"7168","1","HERO Factory","","2010","Duncan Bulk",,17,7.99,7.99,10.99,"True","7168-1","True","","673419130745"
7660,"7169","1","HERO Factory","","2010","Mark Surge",,19,7.99,7.99,10.99,"True","7169-1","True","","673419130752"
22925,"7170","1","Samsonite","","1979","Educational Refill Pack",,1112,,,,"False","","False","",""
7661,"7170","2","HERO Factory","","2010","Jimi Stringer",,17,7.99,7.99,10.99,"True","7170-1","True","","673419130769"
3826,"7171","1","Star Wars","Episode I","1999","Mos Espa Podrace",10,896,,90,,"True","7171-1","True","","042884071714"
6196,"7172","1","Make and Create","","2007","Banana",,8,,,,"True","7172-1","True","",""
6197,"7173","1","Make and Create","","2007","Pear",,10,,,,"True","7173-1","True","",""
6198,"7174","1","Make and Create","","2007","Apple",,10,,,,"True","7174-1","True","",""
6199,"7175","1","Make and Create","","2007","Grapes",,10,,,,"True","7175-1","True","",""
6200,"7176","1","Make and Create","","2007","Watermelon",,21,,,,"True","7176-1","True","",""
6201,"7177","1","Make and Create","","2007","Orange",,8,,,,"True","7177-1","True","",""
6202,"7178","1","Make and Create","","2007","Chef",1,5,,,,"True","7178-1","True","",""
8051,"7179","1","HERO Factory","","2010","Duncan Bulk and Vapour",,89,19.99,24.99,34.99,"True","7179-1","True","5702014602151",""
3827,"7180","1","Star Wars","Episode IV-VI","2000","B-wing at Rebel Control Center",3,338,,30,,"True","7180-1","True","","042884071806"
3828,"7181","1","Star Wars","Ultimate Collector Series","2000","TIE Interceptor",,703,,100,,"True","7181-1","True","","042884071813"
3829,"7184","1","Star Wars","Episode I","2000","Trade Federation MTT",7,470,,50,,"True","7184-1","True","",""
3830,"7186","1","Star Wars","Episode I","2001","Watto's Junkyard",2,443,,50,,"True","7186-1","True","","042884071868"
8579,"7187","1","Castle","Kingdoms","2011","Escape from the Dragon's Prison",4,185,18.99,19.99,24.99,"True","7187-1","True","","673419145077"
8580,"7188","1","Castle","Kingdoms","2011","King's Carriage Ambush",4,286,35.99,39.99,49.99,"True","7188-1","True","","673419145084"
8581,"7189","1","Castle","Kingdoms","2011","Mill Village Raid",6,663,66.99,69.99,89.99,"True","7189-1","True","5702014734838","673419145091"
3831,"7190","1","Star Wars","Episode IV-VI","2000","Millennium Falcon",6,663,,100,,"True","7190-1","True","","042884071905"
3832,"7191","1","Star Wars","Ultimate Collector Series","2000","X-wing Fighter",1,1300,,150,,"True","7191-1","True","",""
3833,"7194","1","Star Wars","Ultimate Collector Series","2002","Yoda",,1075,79.99,100,,"True","7194-1","True","",""
6901,"7195","1","Indiana Jones","Raiders of the Lost Ark","2009","Ambush In Cairo",4,79,9.99,10.99,,"True","7195-1","True","","673419114080"
6902,"7196","1","Indiana Jones","Kingdom of the Crystal Skull","2009","Chauchilla Cemetery Battle",5,187,18.99,19.99,,"True","7196-1","True","","673419114097"
6903,"7197","1","Indiana Jones","Last Crusade","2009","Venice Canal Chase",4,420,29.99,39.99,,"True","7197-1","True","","673419114103"
